src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,avg_packet_size
192.168.118.134,192.168.118.2,48528,53,UDP,2,0.000130,79.0
192.168.118.2,192.168.118.134,53,35566,UDP,1,0,121.0
192.168.118.2,192.168.118.134,53,48528,UDP,2,0.000002,109.0
192.168.118.134,104.20.6.134,34502,443,TCP,9,0.527733,289.67
192.168.118.134,104.20.6.134,34514,443,TCP,78,17.269112,153.18
104.20.6.134,192.168.118.134,443,34502,TCP,10,0.435975,455.2
104.20.6.134,192.168.118.134,443,34514,TCP,97,17.176699,1848.54
192.168.118.134,192.168.118.2,60121,53,UDP,1,0,89.0
192.168.118.134,192.168.118.2,43578,53,UDP,2,0.000096,89.0
192.168.118.2,192.168.118.134,53,43578,UDP,2,0.004954,119.0
192.168.118.2,192.168.118.134,53,60121,UDP,1,0,131.0
192.168.118.134,104.16.79.73,52884,443,TCP,9,0.325973,290.78
192.168.118.134,104.16.79.73,52900,443,TCP,15,16.612869,221.2
104.16.79.73,192.168.118.134,443,52884,TCP,10,0.281428,460.0
104.16.79.73,192.168.118.134,443,52900,TCP,19,16.568222,655.26
192.168.118.134,192.168.118.2,53048,53,UDP,1,0,78.0
192.168.118.134,192.168.118.2,35138,53,UDP,2,0.000080,78.0
192.168.118.2,192.168.118.134,53,35138,UDP,2,0.000000,119.0
192.168.118.2,192.168.118.134,53,53048,UDP,1,0,148.0
192.168.118.134,192.168.118.2,52026,53,UDP,1,0,73.0
192.168.118.134,192.168.118.2,32779,53,UDP,2,0.000034,73.0
192.168.118.2,192.168.118.134,53,32779,UDP,2,0.011390,95.0
192.168.118.2,192.168.118.134,53,52026,UDP,1,0,124.0
192.168.118.134,103.102.166.224,59654,443,TCP,10,0.583001,265.5
192.168.118.134,103.102.166.224,59666,443,TCP,11,0.583088,246.27
192.168.118.134,103.102.166.224,59678,443,TCP,11,0.535055,246.27
192.168.118.134,103.102.166.224,59686,443,TCP,32,16.165990,178.75
192.168.118.134,103.102.166.224,59700,443,TCP,10,0.582638,265.5
192.168.118.134,103.102.166.224,59706,443,TCP,10,0.582535,265.5
103.102.166.224,192.168.118.134,443,59654,TCP,11,0.500076,395.0
103.102.166.224,192.168.118.134,443,59678,TCP,12,0.452427,367.0
103.102.166.224,192.168.118.134,443,59686,TCP,33,16.082869,842.0
103.102.166.224,192.168.118.134,443,59666,TCP,12,0.499831,366.58
103.102.166.224,192.168.118.134,443,59706,TCP,11,0.499535,394.91
103.102.166.224,192.168.118.134,443,59700,TCP,11,0.485049,395.0
192.168.118.134,192.168.118.2,55990,53,UDP,1,0,75.0
192.168.118.134,192.168.118.2,58917,53,UDP,2,0.000159,75.0
192.168.118.134,142.251.223.110,35729,443,UDP,8,0.381020,866.0
192.168.118.2,192.168.118.134,53,58917,UDP,2,0.009734,97.0
192.168.118.2,192.168.118.134,53,55990,UDP,1,0,125.0
192.168.118.134,172.217.24.238,59844,443,TCP,12,9.280783,234.83
142.251.223.110,192.168.118.134,443,35729,UDP,14,0.361709,470.07
172.217.24.238,192.168.118.134,443,59844,TCP,13,9.185562,703.31
192.168.118.134,192.168.118.2,58378,53,UDP,1,0,87.0
192.168.118.134,192.168.118.2,40821,53,UDP,2,0.000060,87.0
192.168.118.2,192.168.118.134,53,40821,UDP,2,0.005450,109.0
192.168.118.2,192.168.118.134,53,58378,UDP,1,0,112.0
192.168.118.134,142.250.183.226,37000,443,UDP,23,6.527394,276.96
192.168.118.134,142.250.183.226,55554,443,TCP,12,8.065961,285.58
142.250.183.226,192.168.118.134,443,37000,UDP,27,6.517355,289.93
142.250.183.226,192.168.118.134,443,55554,TCP,12,7.981536,222.08
192.168.118.134,142.250.4.84,54484,443,UDP,7,0.360927,1294.0
142.250.4.84,192.168.118.134,443,54484,UDP,10,0.263908,529.5
192.168.118.134,192.168.118.2,58435,53,UDP,2,0.000116,80.0
192.168.118.134,142.250.4.84,60632,443,TCP,17,5.854535,285.0
192.168.118.2,192.168.118.134,53,58435,UDP,2,0.000002,102.0
142.250.4.84,192.168.118.134,443,60632,TCP,17,5.768145,176.24
192.168.118.134,192.168.118.2,35208,53,UDP,2,0.000116,75.0
192.168.118.134,142.250.67.174,48878,443,TCP,36,1.186912,666.89
192.168.118.2,192.168.118.134,53,35208,UDP,2,0.000000,293.0
192.168.118.134,142.250.67.174,48886,443,TCP,23,1.133672,534.96
142.250.67.174,192.168.118.134,443,48878,TCP,46,1.094575,137.89
142.250.67.174,192.168.118.134,443,48886,TCP,25,1.062241,165.04
