src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,total_bytes,avg_packet_size,min_iat,max_iat,mean_iat,std_iat,bytes_per_second,packets_per_second,avg_bytes_per_packet,dns_query_length,dns_subdomain_depth,dns_entropy,flag_high_packet,flag_long_duration,flag_high_dns_entropy,flag_deep_dns,suspicion_score,ml_anomaly_score,ml_score_normalized,rule_score_normalized,final_threat_score,severity
192.168.118.134,192.168.118.2,38722,53,UDP,2,7.3e-05,178,89.0,7.3e-05,7.3e-05,7.3e-05,0.0,2439823.9,27413.75,89.0,29,2,3.952,False,False,True,False,1,0.117142569564687,0.808206633949377,0.5,0.6232826535797509,HIGH
192.168.118.2,192.168.118.134,53,38722,UDP,2,0.0,466,233.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,29,2,3.952,False,False,True,False,1,0.0843825213175054,0.7239169026737899,0.5,0.589566761069516,MEDIUM
192.168.118.134,52.84.205.64,58376,443,TCP,206,329.651801,15188,73.73,1.6e-05,58.791557,1.608058,9.098889,46.07,0.62,73.73,0,0,0.0,False,True,False,False,1,-0.0436146926490418,0.3945873886309569,0.5,0.4578349554523828,MEDIUM
52.84.205.64,192.168.118.134,443,58376,TCP,363,329.57033,1259025,3468.39,0.0,58.7937,0.910415,6.893723,3820.2,1.1,3468.39,0,0,0.0,False,True,False,False,1,-0.1743416182450078,0.0582344826209478,0.5,0.3232937930483791,MEDIUM
192.168.118.134,192.168.118.2,55890,53,UDP,1,0.0,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20,2,3.546,False,False,False,False,0,0.1563472533929325,0.9090780441406444,0.0,0.3636312176562578,MEDIUM
192.168.118.134,192.168.118.2,55021,53,UDP,2,6.9e-05,160,80.0,6.9e-05,6.9e-05,6.9e-05,0.0,2322106.02,29026.33,80.0,20,2,3.546,False,False,False,False,0,0.1489914687910778,0.8901520308840927,0.0,0.356060812353637,MEDIUM
192.168.118.2,192.168.118.134,53,55890,UDP,1,0.0,197,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,20,2,3.546,False,False,False,False,0,0.1324801118893018,0.8476692535162131,0.0,0.3390677014064853,MEDIUM
192.168.118.2,192.168.118.134,53,55021,UDP,2,1e-06,270,135.0,1e-06,1e-06,1e-06,0.0,283115520.0,2097152.0,135.0,20,2,3.546,False,False,False,False,0,0.003690248499034,0.5163002978212481,0.0,0.2065201191284992,LOW
192.168.118.134,140.82.114.22,53626,443,TCP,46,129.394397,26584,577.91,4.3e-05,58.673645,2.875431,12.00816,205.45,0.36,577.91,0,0,0.0,False,False,False,False,0,0.0262943929507539,0.5744594692355923,0.0,0.2297837876942369,LOW
192.168.118.134,140.82.114.22,53630,443,TCP,10,1.932226,2662,266.2,3.7e-05,0.768511,0.214692,0.263104,1377.69,5.18,266.2,0,0,0.0,False,False,False,False,0,0.1769323175192946,0.9620422373069676,0.0,0.384816894922787,MEDIUM
192.168.118.134,140.82.114.22,53640,443,TCP,11,1.682271,2716,246.91,9.3e-05,0.670325,0.168227,0.223254,1614.48,6.54,246.91,0,0,0.0,False,False,False,False,0,0.1804784380806768,0.9711662027826732,0.0,0.3884664811130693,MEDIUM
140.82.114.22,192.168.118.134,443,53626,TCP,54,129.065266,12788,236.81,0.0,58.674621,2.435194,11.114091,99.08,0.42,236.81,0,0,0.0,False,False,False,False,0,0.0498318469957789,0.635019992876986,0.0,0.2540079971507944,LOW
140.82.114.22,192.168.118.134,443,53630,TCP,11,1.53856,6517,592.45,0.0,0.768182,0.153856,0.253544,4235.78,7.15,592.45,0,0,0.0,False,False,False,False,0,0.1763032210819309,0.9604236081385448,0.0,0.3841694432554179,MEDIUM
140.82.114.22,192.168.118.134,443,53640,TCP,12,1.363161,6571,547.58,0.0,0.669731,0.123924,0.214989,4820.41,8.8,547.58,0,0,0.0,False,False,False,False,0,0.180539696455225,0.971323817078296,0.0,0.3885295268313184,MEDIUM
192.168.118.134,140.82.114.22,53644,443,TCP,2,0.307306,128,64.0,0.307306,0.307306,0.307306,0.0,416.52,6.51,64.0,0,0,0.0,False,False,False,False,0,0.0861099751392375,0.7283615426000243,0.0,0.2913446170400097,LOW
192.168.118.134,192.168.118.2,55018,53,UDP,3,293.294007,228,76.0,3.3e-05,293.293974,146.647004,146.646971,0.78,0.01,76.0,14,2,3.522,False,True,False,False,1,-0.1494606421810523,0.1222518116090256,0.5,0.3489007246436102,MEDIUM
192.168.118.134,192.168.118.2,49269,53,UDP,2,2e-06,148,74.0,2e-06,2e-06,2e-06,0.0,68972999.11,932067.56,74.0,14,2,3.522,False,False,False,False,0,0.0680599304753261,0.6819198095856558,0.0,0.2727679238342623,LOW
192.168.118.2,192.168.118.134,53,49269,UDP,2,0.012797,192,96.0,0.012797,0.012797,0.012797,0.0,15003.66,156.29,96.0,14,2,3.522,False,False,False,False,0,0.0984587962481139,0.7601343533414442,0.0,0.3040537413365777,MEDIUM
192.168.118.2,192.168.118.134,53,55018,UDP,3,293.275776,337,112.33,0.001599,293.274177,146.637888,146.636289,1.15,0.01,112.33,14,2,3.522,False,True,False,False,1,-0.1538929949439416,0.1108476213439917,0.5,0.3443390485375967,MEDIUM
192.168.118.134,20.207.73.85,54926,443,TCP,30,37.822089,6852,228.4,1.7e-05,30.014279,1.30421,5.482803,181.16,0.79,228.4,0,0,0.0,False,False,False,False,0,0.1156832235090115,0.8044518199777109,0.0,0.3217807279910843,MEDIUM
192.168.118.134,20.207.73.85,54938,443,TCP,10,0.575718,2656,265.6,0.000192,0.183502,0.063969,0.060903,4613.37,17.37,265.6,0,0,0.0,False,False,False,False,0,0.1897367447955737,0.9949872966704932,0.0,0.3979949186681972,MEDIUM
192.168.118.134,140.82.114.22,53660,443,TCP,2,0.306751,128,64.0,0.306751,0.306751,0.306751,0.0,417.28,6.52,64.0,0,0,0.0,False,False,False,False,0,0.0861099751392375,0.7283615426000243,0.0,0.2913446170400097,LOW
20.207.73.85,192.168.118.134,443,54926,TCP,30,37.749525,9121,304.03,0.0,30.01433,1.301708,5.484347,241.62,0.79,304.03,0,0,0.0,False,False,False,False,0,0.1108102213144685,0.7919138639165896,0.0,0.3167655455666358,MEDIUM
20.207.73.85,192.168.118.134,443,54938,TCP,10,0.4718,3925,392.5,1e-06,0.182696,0.052422,0.061752,8319.2,21.2,392.5,0,0,0.0,False,False,False,False,0,0.1874111090823413,0.9890035689349844,0.0,0.3956014275739937,MEDIUM
140.82.114.22,192.168.118.134,443,53644,TCP,1,0.0,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0.0,False,False,False,False,0,0.1722897663672,0.9500972186033736,0.0,0.3800388874413494,MEDIUM
140.82.114.22,192.168.118.134,443,53660,TCP,1,0.0,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0.0,False,False,False,False,0,0.1722897663672,0.9500972186033736,0.0,0.3800388874413494,MEDIUM
192.168.118.134,192.168.118.2,53420,53,UDP,2,9.4e-05,170,85.0,9.4e-05,9.4e-05,9.4e-05,0.0,1809725.08,21290.88,85.0,25,3,3.783,False,False,True,False,1,0.1107546071243433,0.7917707717848139,0.5,0.6167083087139256,HIGH
192.168.118.2,192.168.118.134,53,53420,UDP,2,1e-06,214,107.0,1e-06,1e-06,1e-06,0.0,224395264.0,2097152.0,107.0,25,3,3.783,False,False,True,False,1,-0.0025402740169521,0.5002695195813489,0.5,0.5001078078325396,MEDIUM
192.168.118.134,34.107.243.93,46786,443,TCP,16,170.624467,3122,195.12,0.000119,59.054896,11.374964,22.679637,18.3,0.09,195.12,0,0,0.0,False,False,False,False,0,0.006133908394212,0.5225876950295596,0.0,0.2090350780118238,LOW
34.107.243.93,192.168.118.134,443,46786,TCP,17,170.560544,4796,282.12,1e-06,59.100549,10.660034,22.141166,28.12,0.1,282.12,0,0,0.0,False,False,False,False,0,0.012713064326993,0.5395154871197927,0.0,0.215806194847917,LOW
192.168.118.134,192.168.118.2,46910,53,UDP,1,0.0,83,83.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,23,2,3.588,False,False,False,False,0,0.1515253891869161,0.8966716632004863,0.0,0.3586686652801945,MEDIUM
192.168.118.134,192.168.118.2,37834,53,UDP,2,0.000103,166,83.0,0.000103,0.000103,0.000103,0.0,1611700.15,19418.07,83.0,23,2,3.588,False,False,False,False,0,0.1481936472137697,0.8880992815764677,0.0,0.355239712630587,MEDIUM
192.168.118.2,192.168.118.134,53,37834,UDP,2,1e-06,342,171.0,1e-06,1e-06,1e-06,0.0,286890393.6,1677721.6,171.0,23,2,3.588,False,False,False,False,0,0.0039946310513944,0.5170834567271768,0.0,0.2068333826908707,LOW
192.168.118.2,192.168.118.134,53,46910,UDP,1,0.0,148,148.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,23,2,3.588,False,False,False,False,0,0.1479946300347783,0.8875872217525675,0.0,0.355034888701027,MEDIUM
192.168.118.134,185.199.109.154,54036,443,TCP,15,170.416482,3066,204.4,0.000119,58.863862,12.172606,23.229867,17.99,0.09,204.4,0,0,0.0,False,False,False,False,0,0.0040314041304634,0.5171780717573353,0.0,0.2068712287029341,LOW
185.199.109.154,192.168.118.134,443,54036,TCP,16,170.340208,8560,535.0,0.0,58.863864,11.356014,22.65632,50.25,0.09,535.0,0,0,0.0,False,False,False,False,0,-0.0001863764521977,0.5063259634451176,0.0,0.202530385378047,LOW
192.168.118.134,34.107.243.93,46796,443,TCP,14,380.37486,2931,209.36,0.000166,300.030387,29.259605,80.937066,7.71,0.04,209.36,0,0,0.0,False,True,False,False,1,-0.1044902869938059,0.2379579645884189,0.5,0.3951831858353675,MEDIUM
34.107.243.93,192.168.118.134,443,46796,TCP,14,380.300006,2100,150.0,0.000188,300.030375,29.253847,80.939088,5.52,0.04,150.0,0,0,0.0,False,True,False,False,1,-0.1034164855217232,0.2407207943877604,0.5,0.3962883177551042,MEDIUM
192.168.118.134,34.107.243.93,59330,443,UDP,6,0.14619,3073,512.17,9e-05,0.082218,0.029238,0.035626,21020.57,41.04,512.17,0,0,0.0,False,False,False,False,0,0.1812533232969562,0.973159938144624,0.0,0.3892639752578495,MEDIUM
34.107.243.93,192.168.118.134,443,59330,UDP,7,0.079298,6357,908.14,1e-06,0.063603,0.013216,0.023251,80165.94,88.27,908.14,0,0,0.0,False,False,False,False,0,0.1548996422151549,0.9053534233389364,0.0,0.3621413693355746,MEDIUM
192.168.118.134,192.168.118.2,60525,53,UDP,2,8.5e-05,208,104.0,8.5e-05,8.5e-05,8.5e-05,0.0,2450604.58,23563.51,104.0,44,3,4.038,False,False,True,False,1,0.0561250124340785,0.6512119477747544,0.5,0.5604847791099018,MEDIUM
192.168.118.2,192.168.118.134,53,60525,UDP,2,0.004151,318,159.0,0.004151,0.004151,0.004151,0.0,76606.09,481.8,159.0,44,3,4.038,False,False,True,False,1,0.0205636940611181,0.5597147086117961,0.5,0.5238858834447184,MEDIUM
192.168.118.134,151.101.157.91,57482,443,TCP,10,0.408801,1029,102.9,0.000109,0.092659,0.045422,0.040093,2517.12,24.46,102.9,0,0,0.0,False,False,False,False,0,0.1804544675491571,0.971104527975448,0.0,0.3884418111901793,MEDIUM
192.168.118.134,151.101.157.91,57492,443,TCP,138,172.193393,8461,61.31,7e-05,58.484188,1.256886,8.293118,49.14,0.8,61.31,0,0,0.0,False,False,False,False,0,0.0089670313220857,0.5298771583557231,0.0,0.2119508633422892,LOW
151.101.157.91,192.168.118.134,443,57492,TCP,220,172.126652,1072469,4874.86,0.0,58.526545,0.785966,6.589259,6230.7,1.28,4874.86,0,0,0.0,False,False,False,False,0,-0.161129957836542,0.0922273295524141,0.0,0.0368909318209656,LOW
151.101.157.91,192.168.118.134,443,57482,TCP,11,0.341846,4087,371.55,1e-06,0.091388,0.034185,0.040031,11955.68,32.18,371.55,0,0,0.0,False,False,False,False,0,0.1854581913765912,0.9839788233247524,0.0,0.393591529329901,MEDIUM
192.168.118.134,192.168.118.2,54262,53,UDP,1,0.0,93,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,33,4,3.801,False,False,True,True,2,0.0680617618394858,0.6819245215809412,1.0,0.8727698086323765,HIGH
192.168.118.134,192.168.118.2,33344,53,UDP,2,5e-05,186,93.0,5e-05,5e-05,5e-05,0.0,3714954.97,39945.75,93.0,33,4,3.801,False,False,True,True,2,0.0571951838627515,0.6539654376799293,1.0,0.8615861750719718,HIGH
192.168.118.2,192.168.118.134,53,54262,UDP,1,0.0,269,269.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,33,4,3.801,False,False,True,True,2,0.0279549565713517,0.5787320044983646,1.0,0.8314928017993458,HIGH
192.168.118.2,192.168.118.134,53,33344,UDP,2,1e-06,440,220.0,1e-06,1e-06,1e-06,0.0,461373440.0,2097152.0,220.0,33,4,3.801,False,False,True,True,2,-0.1121875317052701,0.2181533939908292,1.0,0.6872613575963317,HIGH
192.168.118.134,20.189.173.15,50292,443,TCP,15,118.393413,3492,232.8,0.000178,58.337807,8.456672,20.30812,29.49,0.13,232.8,0,0,0.0,False,False,False,False,0,0.0422850655350927,0.6156025556217906,0.0,0.2462410222487162,LOW
192.168.118.134,20.189.173.15,50298,443,TCP,22,120.404816,9323,423.77,0.000124,58.943777,5.733563,17.170466,77.43,0.18,423.77,0,0,0.0,False,False,False,False,0,0.051635777648203,0.6396614033164746,0.0,0.2558645613265898,LOW
192.168.118.134,20.189.173.15,50302,443,TCP,9,1.30326,2637,293.0,0.000204,0.529398,0.162908,0.179387,2023.39,6.91,293.0,0,0,0.0,False,False,False,False,0,0.1800342834702594,0.9700234183620148,0.0,0.3880093673448059,MEDIUM
20.189.173.15,192.168.118.134,443,50298,TCP,26,130.83675,9036,347.54,0.0,58.985748,5.23347,15.894358,69.06,0.2,347.54,0,0,0.0,False,False,False,False,0,0.0563185293278527,0.6517098556792373,0.0,0.2606839422716949,LOW
20.189.173.15,192.168.118.134,443,50292,TCP,17,126.792581,7978,469.29,0.0,58.338575,7.924536,19.121443,62.92,0.13,469.29,0,0,0.0,False,False,False,False,0,0.0452856248205709,0.6233228231238747,0.0,0.2493291292495498,LOW
20.189.173.15,192.168.118.134,443,50302,TCP,10,1.062143,7119,711.9,0.0,0.528572,0.118016,0.177575,6702.49,9.41,711.9,0,0,0.0,False,False,False,False,0,0.1765759965173951,0.961125443739652,0.0,0.3844501774958608,MEDIUM
192.168.118.134,192.168.118.2,48708,53,UDP,1,0.0,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20,2,3.346,False,False,False,False,0,0.157041315885794,0.910863827255808,0.0,0.3643455309023232,MEDIUM
192.168.118.134,192.168.118.2,49265,53,UDP,2,6.5e-05,160,80.0,6.5e-05,6.5e-05,6.5e-05,0.0,2458200.15,30727.5,80.0,20,2,3.346,False,False,False,False,0,0.1468029847691166,0.8845211866093778,0.0,0.3538084746437511,MEDIUM
192.168.118.2,192.168.118.134,53,48708,UDP,1,0.0,161,161.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,20,2,3.346,False,False,False,False,0,0.1505743713822447,0.894224748757955,0.0,0.357689899503182,MEDIUM
192.168.118.2,192.168.118.134,53,49265,UDP,2,0.0,336,168.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,20,2,3.346,False,False,False,False,0,0.1416607281256354,0.871290454244189,0.0,0.3485161816976756,MEDIUM
192.168.118.134,99.86.182.95,38012,443,TCP,11,0.378922,2716,246.91,6.5e-05,0.124228,0.037892,0.046407,7167.7,29.03,246.91,0,0,0.0,False,False,False,False,0,0.190604350241373,0.997219595882261,0.0,0.3988878383529044,MEDIUM
192.168.118.134,99.86.182.95,38026,443,TCP,184,172.514425,12754,69.32,1.9e-05,58.597899,0.942702,7.217551,73.93,1.07,69.32,0,0,0.0,False,False,False,False,0,0.0053590729249169,0.5205940876637556,0.0,0.2082376350655022,LOW
99.86.182.95,192.168.118.134,443,38012,TCP,12,0.284077,6897,574.75,0.0,0.123947,0.025825,0.041925,24278.63,42.24,574.75,0,0,0.0,False,False,False,False,0,0.1846090295910497,0.9817939785964194,0.0,0.3927175914385677,MEDIUM
99.86.182.95,192.168.118.134,443,38026,TCP,318,172.41977,1217209,3827.7,0.0,58.598458,0.543911,5.505108,7059.57,1.84,3827.7,0,0,0.0,False,False,False,False,0,-0.1514579038223478,0.1171129715877408,0.0,0.0468451886350963,LOW
192.168.118.134,192.168.118.2,46236,53,UDP,1,0.0,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10,1,2.646,False,False,False,False,0,0.1287765698033377,0.8381402514574143,0.0,0.3352561005829657,MEDIUM
192.168.118.134,192.168.118.2,56685,53,UDP,2,9e-05,140,70.0,9e-05,9e-05,9e-05,0.0,1553445.93,22192.08,70.0,10,1,2.646,False,False,False,False,0,0.1142700669741248,0.8008158490024182,0.0,0.3203263396009673,MEDIUM
192.168.118.2,192.168.118.134,53,46236,UDP,1,0.0,95,95.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,10,1,2.646,False,False,False,False,0,0.1344867845799757,0.8528323076295268,0.0,0.3411329230518107,MEDIUM
192.168.118.2,192.168.118.134,53,56685,UDP,2,0.001816,184,92.0,0.001816,0.001816,0.001816,0.0,101319.67,1101.3,92.0,10,1,2.646,False,False,False,False,0,0.1110809194495079,0.7926103547424612,0.0,0.3170441418969845,MEDIUM
192.168.118.134,142.251.43.110,59274,443,UDP,11,0.805449,4915,446.82,0.00012,0.2191,0.080545,0.073202,6102.19,13.66,446.82,0,0,0.0,False,False,False,False,0,0.1854268631637347,0.98389821762408,0.0,0.393559287049632,MEDIUM
192.168.118.134,142.251.43.110,36134,443,TCP,16,115.846989,3068,191.75,0.000256,58.53383,7.723133,19.470835,26.48,0.14,191.75,0,0,0.0,False,False,False,False,0,0.0482570077752848,0.6309680215948885,0.0,0.2523872086379554,LOW
142.251.43.110,192.168.118.134,443,59274,UDP,19,0.823335,13272,698.53,0.0,0.294415,0.045741,0.082006,16119.81,23.08,698.53,0,0,0.0,False,False,False,False,0,0.1791323527047963,0.9677028020651016,0.0,0.3870811208260407,MEDIUM
142.251.43.110,192.168.118.134,443,36134,TCP,16,115.745003,9417,588.56,1e-06,58.577954,7.716334,19.482339,81.36,0.14,588.56,0,0,0.0,False,False,False,False,0,0.0342934871533482,0.5950406813173781,0.0,0.2380162725269512,LOW
192.168.118.134,192.168.118.2,58405,53,UDP,2,0.000171,140,70.0,0.000171,0.000171,0.000171,0.0,818971.49,11699.59,70.0,10,2,2.446,False,False,False,False,0,0.12553697395921,0.8298049565554442,0.0,0.3319219826221777,MEDIUM
192.168.118.2,192.168.118.134,53,58405,UDP,2,1e-06,254,127.0,1e-06,1e-06,1e-06,0.0,266338304.0,2097152.0,127.0,10,2,2.446,False,False,False,False,0,-0.0074178710684521,0.4877197412159614,0.0,0.1950878964863845,LOW
192.168.118.134,142.250.183.3,35190,80,TCP,31,109.105804,5542,178.77,0.001775,10.240232,3.63686,4.56627,50.79,0.28,178.77,0,0,0.0,False,False,False,False,0,0.0870795245735338,0.7308561378661427,0.0,0.292342455146457,LOW
142.250.183.3,192.168.118.134,80,35190,TCP,30,108.988867,11669,388.97,0.000608,11.170198,3.758237,4.673466,107.07,0.28,388.97,0,0,0.0,False,False,False,False,0,0.0898665794621695,0.7380270707610179,0.0,0.2952108283044072,LOW
192.168.118.134,142.250.183.3,35192,80,TCP,28,123.721522,4096,146.29,0.000391,10.243766,4.582279,4.752498,33.11,0.23,146.29,0,0,0.0,False,False,False,False,0,0.0872599019713692,0.7313202385987491,0.0,0.2925280954394996,LOW
142.250.183.3,192.168.118.134,80,35192,TCP,26,123.619961,8138,313.0,0.000763,11.047826,4.944798,4.841926,65.83,0.21,313.0,0,0,0.0,False,False,False,False,0,0.0855567498223264,0.7269381254870382,0.0,0.2907752501948152,LOW
192.168.118.134,192.168.118.2,56613,53,UDP,1,0.0,74,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14,2,2.842,False,False,False,False,0,0.1464380245943537,0.8835821649441792,0.0,0.3534328659776717,MEDIUM
192.168.118.134,192.168.118.2,38752,53,UDP,2,9.5e-05,148,74.0,9.5e-05,9.5e-05,9.5e-05,0.0,1559690.93,21076.9,74.0,14,2,2.842,False,False,False,False,0,0.1358618858849121,0.8563703646737428,0.0,0.3425481458694971,MEDIUM
192.168.118.2,192.168.118.134,53,38752,UDP,2,0.003067,192,96.0,0.003067,0.003067,0.003067,0.0,62601.55,652.1,96.0,14,2,2.842,False,False,False,False,0,0.1209796160059773,0.8180791350820984,0.0,0.3272316540328394,MEDIUM
192.168.118.2,192.168.118.134,53,56613,UDP,1,0.0,99,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,14,2,2.842,False,False,False,False,0,0.1501435983433169,0.8931163943557261,0.0,0.3572465577422904,MEDIUM
192.168.118.134,142.250.193.68,51584,443,UDP,256,13.228808,155392,607.0,3.6e-05,3.824221,0.051878,0.292343,11746.49,19.35,607.0,0,0,0.0,False,False,False,False,0,0.105176217402831,0.7774178939432124,0.0,0.310967157577285,MEDIUM
192.168.118.134,142.250.193.68,53262,443,TCP,17,166.284092,3165,186.18,0.000112,58.734501,10.392756,21.562334,19.03,0.1,186.18,0,0,0.0,False,False,False,False,0,0.0228059323545961,0.5654838595540372,0.0,0.2261935438216149,LOW
142.250.193.68,192.168.118.134,443,51584,UDP,1523,13.257286,1767502,1160.54,0.0,3.808008,0.00871,0.120688,133323.07,114.88,1160.54,0,0,0.0,True,False,False,False,1,-0.0714515937935192,0.3229646333984477,0.5,0.4291858533593791,MEDIUM
142.250.193.68,192.168.118.134,443,53262,TCP,17,166.17558,6976,410.35,1e-06,58.734802,10.385974,21.57257,41.98,0.1,410.35,0,0,0.0,False,False,False,False,0,0.0203225204204848,0.5590941826221408,0.0,0.2236376730488563,LOW
192.168.118.134,192.168.118.2,36198,53,UDP,1,0.0,77,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,17,2,3.337,False,False,False,False,0,0.1568388345885857,0.9103428544537764,0.0,0.3641371417815106,MEDIUM
192.168.118.134,192.168.118.2,47074,53,UDP,2,8.5e-05,154,77.0,8.5e-05,8.5e-05,8.5e-05,0.0,1809307.61,23497.5,77.0,17,2,3.337,False,False,False,False,0,0.1521630166346642,0.8983122421709171,0.0,0.3593248968683669,MEDIUM
192.168.118.134,192.168.118.2,55208,53,UDP,1,0.0,78,78.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,18,2,3.572,False,False,False,False,0,0.1567655423619948,0.9101542777448132,0.0,0.3640617110979252,MEDIUM
192.168.118.134,192.168.118.2,44032,53,UDP,2,6.8e-05,156,78.0,6.8e-05,6.8e-05,6.8e-05,0.0,2295829.56,29433.71,78.0,18,2,3.572,False,False,False,False,0,0.1494123658264327,0.8912349748937312,0.0,0.3564939899574925,MEDIUM
192.168.118.2,192.168.118.134,53,47074,UDP,2,0.004934,198,99.0,0.004934,0.004934,0.004934,0.0,40129.12,405.34,99.0,17,2,3.337,False,False,False,False,0,0.1221389798174514,0.821062111889167,0.0,0.3284248447556668,MEDIUM
192.168.118.2,192.168.118.134,53,36198,UDP,1,0.0,102,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,17,2,3.337,False,False,False,False,0,0.1592440018326317,0.916531212271318,0.0,0.3666124849085272,MEDIUM
192.168.118.134,142.251.43.163,56992,443,UDP,11,7.319675,3752,341.09,0.000148,6.678763,0.731967,1.982835,512.59,1.5,341.09,0,0,0.0,False,False,False,False,0,0.1544861761357114,0.9042895987540364,0.0,0.3617158395016145,MEDIUM
192.168.118.2,192.168.118.134,53,44032,UDP,2,1e-06,200,100.0,1e-06,1e-06,1e-06,0.0,167772160.0,1677721.6,100.0,18,2,3.572,False,False,False,False,0,0.0538523089438385,0.6453644116229144,0.0,0.2581457646491658,LOW
192.168.118.2,192.168.118.134,53,55208,UDP,1,0.0,135,135.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,18,2,3.572,False,False,False,False,0,0.1569750077326577,0.9106932201685696,0.0,0.3642772880674279,MEDIUM
192.168.118.134,216.58.200.177,46810,443,TCP,20,6.467598,4893,244.65,4.3e-05,5.335708,0.3404,1.180078,756.54,3.09,244.65,0,0,0.0,False,False,False,False,0,0.1677588688553625,0.9384394783330166,0.0,0.3753757913332066,MEDIUM
192.168.118.134,216.58.200.177,46816,443,TCP,12,0.758133,2768,230.67,2.2e-05,0.300467,0.068921,0.093131,3651.07,15.83,230.67,0,0,0.0,False,False,False,False,0,0.1909818937806213,0.9981909938249,0.0,0.39927639752996,MEDIUM
192.168.118.134,192.168.118.2,43139,53,UDP,1,0.0,85,85.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25,2,3.654,False,False,False,False,0,0.1464349591552234,0.8835742777445454,0.0,0.3534297110978182,MEDIUM
192.168.118.134,192.168.118.2,41666,53,UDP,2,1e-06,170,85.0,1e-06,1e-06,1e-06,0.0,178257920.0,2097152.0,85.0,25,2,3.654,False,False,False,False,0,0.0221150368373492,0.5637062248860767,0.0,0.2254824899544306,LOW
192.168.118.2,192.168.118.134,53,43139,UDP,1,0.0,171,171.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,25,2,3.654,False,False,False,False,0,0.136046022451317,0.8568441375321699,0.0,0.342737655012868,MEDIUM
192.168.118.134,192.168.118.2,47019,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.2,192.168.118.134,53,41666,UDP,2,0.004326,272,136.0,0.004326,0.004326,0.004326,0.0,62874.11,462.31,136.0,25,2,3.654,False,False,False,False,0,0.1069596682203549,0.7820066109383178,0.0,0.3128026443753271,MEDIUM
192.168.118.134,192.168.118.2,48359,53,UDP,2,8.6e-05,150,75.0,8.6e-05,8.6e-05,8.6e-05,0.0,1747626.67,23301.69,75.0,15,2,3.19,False,False,False,False,0,0.150836983882911,0.8949004357088335,0.0,0.3579601742835334,MEDIUM
192.168.118.134,142.251.223.97,55526,443,TCP,16,2.160628,3454,215.88,0.000252,0.644062,0.144042,0.194509,1598.61,7.41,215.88,0,0,0.0,False,False,False,False,0,0.1790464902428984,0.9674818828593232,0.0,0.3869927531437293,MEDIUM
192.168.118.134,142.251.223.97,55538,443,TCP,10,1.149384,2667,266.7,0.000102,0.602729,0.127709,0.18171,2320.37,8.7,266.7,0,0,0.0,False,False,False,False,0,0.1843771111012817,0.9811972655808312,0.0,0.3924789062323325,MEDIUM
216.58.200.177,192.168.118.134,443,46810,TCP,21,6.384697,9615,457.86,0.0,5.335854,0.319235,1.153461,1505.94,3.29,457.86,0,0,0.0,False,False,False,False,0,0.1629554556055027,0.9260805706482238,0.0,0.3704322282592895,MEDIUM
